0	0	0	0	0	0	282
-34.9093704224	0	0	50.4227521015	-124.968016836	0.0	383
-34.9043769836	128.628318584	125.094339623	50.4227521015	-124.968016836	0.0	483
-34.9125595093	127.5	125.094339623	50.4227521015	-124.968016836	0.0	583
-34.9269142151	127.5	125.094339623	50.4227521015	-124.968016836	0.0	683
-34.9363517761	127.5	125.094339623	50.4227521015	-124.968016836	0.0	783
-34.944519043	127.5	125.094339623	50.4227521015	-124.968016836	0.0	883
-34.940032959	127.5	125.094339623	50.4227521015	-124.968016836	0.0	983
-34.9481811523	127.5	125.094339623	50.4227521015	-124.968016836	0.0	83
-34.9441146851	128.628318584	125.094339623	50.4227521015	-124.968016836	0.0	183
-34.9353065491	128.628318584	125.094339623	50.4227521015	-124.968016836	0.0	283
-34.9449157715	127.5	125.41509434	50.4227521015	-124.968016836	0.0	383
-34.9477081299	128.628318584	125.094339623	50.4227521015	-124.968016836	0.0	483
-34.9452171326	127.5	125.094339623	50.4227521015	-124.968016836	0.0	583
-34.9639701843	127.5	125.094339623	50.4227521015	-124.968016836	0.0	683
-34.9649772644	127.5	125.094339623	50.4227521015	-124.968016836	0.0	783
-34.9772262573	119.601769912	125.094339623	50.4227521015	-124.968016836	0.0	883
-34.9818916321	101.548672566	125.094339623	50.4227521015	-124.968016836	0.0	983
-34.8052558899	91.3938053097	125.094339623	51.73742904	-129.302342368	0.0	83
-35.011264801	84.6238938053	125.41509434	61.5888121793	-144.743134795	0.0	183
-35.0423278809	80.110619469	125.094339623	67.864832539	-151.732851412	0.0	283
-34.9035148621	76.7256637168	125.094339623	68.6198790492	-158.583327501	0.0	383
-34.5898933411	73.3407079646	125.094339623	75.1946737253	-158.913075734	0.0	483
-33.9718093872	73.5663716814	125.094339623	82.8729971011	-151.207961248	0.0	583
-33.220085144	74.4690265487	125.094339623	87.5427945235	-142.474393397	0.0	683
-32.3921318054	73.3407079646	125.094339623	89.867943516	-131.567998898	0.17079540801	783
-31.931684494	73.3407079646	80.1886792453	82.1197977704	-126.929370934	0.17079540801	883
-33.0812988281	73.3407079646	99.4339622642	80.1084546792	-125.725228342	0.282532644796	983
-35.0339508057	74.4690265487	125.094339623	79.5863296234	-125.412644665	0.282532644796	83
-36.9729194641	74.4690265487	125.094339623	79.4507910496	-125.33150099	0.314839727995	183
-37.8716163635	73.3407079646	125.094339623	69.6242111176	-118.990682131	0.314839727995	283
-38.0685920715	74.4690265487	176.41509434	79.1222998342	-118.450875584	0.362991686395	383
-36.9686126709	73.3407079646	163.58490566	83.7334535515	-117.818842203	0.362991686395	483
-35.2947921753	73.3407079646	125.094339623	84.9304640977	-117.654772499	0.409497423994	583
-31.4064865112	73.3407079646	118.679245283	85.2411963646	-117.612181604	0.409497423994	683
-28.1317882538	73.3407079646	91.4150943396	85.3218594315	-117.601125423	0.412378310424	783
-27.1073665619	73.3407079646	89.8113207547	85.3427987772	-117.598255346	0.412378310424	883
-28.7140407562	73.3407079646	104.245283019	85.3482344272	-117.597510302	0.396121879994	983
-31.1854553223	74.4690265487	123.490566038	74.3180064014	-124.917376464	0.396121879994	83
-32.7405509949	74.4690265487	125.094339623	67.8180854623	-123.763979201	0.419992081594	183
-33.0799331665	73.3407079646	126.698113208	53.4172887359	-111.646906705	0.419992081594	283
-33.0477256775	74.4690265487	157.169811321	52.0848924656	-107.41264409	0.428943407194	383
-32.9468574524	73.3407079646	152.037735849	52.1565588345	-107.511531785	0.428943407194	483
-31.7232894897	73.3407079646	125.094339623	52.1783620552	-107.541616611	0.384598334394	583
-29.5493965149	73.3407079646	105.849056604	49.7064362958	-113.009281612	0.384598334394	683
-28.085308075	73.3407079646	94.6226415094	47.1991294559	-116.758200588	0.410937867224	783
-28.2717475891	73.3407079646	97.8301886792	56.6284089507	-120.843983763	0.410937867224	883
-30.9972801208	73.3407079646	113.867924528	67.7856872715	-131.153303876	0.391286106394	983
-35.4970855713	73.3407079646	125.094339623	70.6820079401	-133.829502862	0.391286106394	83
-38.0739974976	73.3407079646	137.924528302	67.120080842	-132.182449729	0.446948947193	183
-39.1086997986	74.6946902655	171.603773585	57.4859099968	-127.026860603	0.446948947193	283
-38.7367553711	74.4690265487	179.622641509	54.9849731785	-125.688519933	0.437483177594	383
-36.4256057739	73.3407079646	168.396226415	54.3357543646	-125.341099744	0.437483177594	483
-32.1238059998	73.3407079646	125.094339623	54.1672234904	-125.25091285	0.438820731994	583
-24.9126625061	73.3407079646	123.169811321	54.1234745187	-125.227501212	0.438820731994	683
-17.9700508118	73.3407079646	101.037735849	54.1121177121	-125.221423779	0.438820731994	783
-12.4660797119	73.3407079646	86.6037735849	54.1091695959	-125.219846136	0.432132960025	883
-10.4696788788	74.4690265487	89.8113207547	54.1084042937	-125.219436596	0.396224768794	983
-11.9798517227	73.3407079646	89.8113207547	54.1082056287	-125.219330283	0.396224768794	83
-16.6987571716	73.3407079646	89.8113207547	56.6856398206	-123.415062651	0.391903439194	183
-23.2137565613	73.3407079646	110.660377358	57.8780196539	-122.580380232	0.391903439194	283
-30.5393600464	74.4690265487	125.094339623	67.8416436998	-128.51912495	0.403015429594	383
-36.3336677551	74.6946902655	125.094339623	75.4097326752	-126.19992876	0.403015429594	483
-40.1398277283	74.4690265487	134.716981132	77.3743347843	-125.597888042	0.431927182394	583
-40.9187164307	73.3407079646	166.79245283	73.1417525323	-136.112395202	0.431927182394	683
-40.3674163818	73.3407079646	174.811320755	71.0801378408	-141.008333359	0.431927182394	783
-37.77293396	74.4690265487	125.41509434	70.5449627676	-142.279271169	0.392212105623	883
-33.4694442749	73.3407079646	125.094339623	72.4807610802	-143.06111443	0.384083890394	983
-28.1104488373	74.4690265487	112.264150943	77.1721443016	-144.176500197	0.384083890394	83
-23.4958095551	74.4690265487	68.9622641509	78.5994143712	-144.515836517	0.367518793595	183
-19.9894180298	73.3407079646	56.1320754717	78.7604870391	-144.554131867	0.367518793595	283
-19.0077285767	74.4690265487	96.2264150943	78.1038778096	-140.414623879	0.368650570395	383
-20.9887714386	73.3407079646	113.867924528	71.9219449033	-130.202262654	0.368650570395	483
-24.7017726898	74.4690265487	117.075471698	52.6244072198	-123.129913081	0.413818753594	583
-27.7880554199	74.2433628319	101.037735849	42.663377963	-122.310163193	0.413818753594	683
