0	0	0	0	0	0	394
-61.626953125	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	494
-61.6243782043	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	594
-61.6161499023	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	694
-61.6277313232	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	794
-61.6249580383	124.115044248	126.698113208	28.5617250276	-84.4287942165	0.0	894
-61.6299324036	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	994
-61.6145629883	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	94
-61.6148300171	124.340707965	125.41509434	28.5617250276	-84.4287942165	0.0	194
-61.6072616577	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	294
-61.6061401367	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	394
-61.6208877563	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	495
-61.6223373413	124.340707965	126.698113208	28.5617250276	-84.4287942165	0.0	594
-61.6247329712	124.115044248	126.698113208	28.5617250276	-84.4287942165	0.0	694
-61.6121101379	125.243362832	125.094339623	28.5617250276	-84.4287942165	0.0	794
-61.6212310791	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	894
-61.6352539063	124.115044248	124.773584906	28.5617250276	-84.4287942165	0.0	994
-61.6370697021	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	94
-61.6382980347	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	194
-61.6299705505	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	294
-61.6257095337	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	394
-61.6270980835	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	494
-61.6348419189	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	594
-61.6491737366	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	694
-61.655292511	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	794
-61.6478691101	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	894
-61.6573944092	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	994
-61.6507835388	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	94
-61.6687011719	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	194
-61.668598175	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	294
-61.6686782837	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	394
-61.6639671326	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	494
-61.6606330872	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	594
-61.6624488831	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	694
-61.6549568176	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	794
-61.665599823	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	894
-61.6663856506	124.115044248	125.094339623	28.5617250276	-84.4287942165	0.0	994
-61.6672096252	72.0	96.9986973747	28.5617250276	-84.4287942165	0.0	94
-61.6716308594	72.0	160.367263158	28.5617250276	-84.4287942165	0.0	194
-61.4857063293	72.0	103.044198885	28.5617250276	-84.4287942165	0.0	294
-61.6196098328	72.0	127.44020186	28.5617250276	-84.4287942165	0.0	394
-61.2842979431	72.0	168.610498361	28.5617250276	-84.4287942165	0.0	494
-60.5675163269	72.0	162.397192035	28.5617250276	-84.4287942165	0.0	594
-59.1377182007	72.0	101.026298169	28.5617250276	-84.4287942165	0.0	694
-56.463634491	72.0	147.145040226	28.5617250276	-84.4287942165	0.0	794
-52.1338844299	72.0	160.031059629	28.5617250276	-84.4287942165	0.0	894
-48.0215263367	72.0	71.7987481916	28.5617250276	-84.4287942165	0.204337156797	994
-44.6386795044	72.0	144.758818512	28.5617250276	-84.4287942165	0.204337156797	94
-40.793296814	72.0	71.0659845138	28.5617250276	-84.4287942165	0.253003559196	194
-37.805316925	72.0	58.4767174803	28.5617250276	-84.4287942165	0.253003559196	294
