0	0	0	0	0	0	849
-71.2121810913	127.5	125.094339623	2.7640379059	-168.187518638	0	952
-71.2176971436	127.5	125.094339623	2.7640379059	-168.187518638	0.0	49
-71.2219390869	127.5	125.094339623	2.7640379059	-168.187518638	0.0	149
-71.2218017578	127.5	125.094339623	2.7640379059	-168.187518638	0.0	249
-71.2184753418	127.5	124.773584906	2.7640379059	-168.187518638	0.0	349
-71.2218017578	128.628318584	125.094339623	2.7640379059	-168.187518638	0.0	449
-71.2537765503	127.5	125.094339623	2.7640379059	-168.187518638	0.0	549
-71.2599029541	128.628318584	125.094339623	2.7640379059	-168.187518638	0.0	649
-71.2455368042	127.5	125.094339623	2.7640379059	-168.187518638	0.0	749
-71.2454681396	127.5	125.094339623	2.7640379059	-168.187518638	0.0	849
-71.2336578369	127.5	125.094339623	2.7640379059	-168.187518638	0.0	949
-71.2484893799	127.5	125.094339623	2.7640379059	-168.187518638	0.0	49
-71.2491531372	127.5	124.773584906	2.7640379059	-168.187518638	0.0	149
-71.2642364502	127.5	125.094339623	2.7640379059	-168.187518638	0.0	249
-71.2540817261	127.5	126.698113208	2.7640379059	-168.187518638	0.0	349
-71.2586212158	127.5	126.698113208	2.7640379059	-168.187518638	0.0	449
-71.2627182007	127.5	126.698113208	2.7640379059	-168.187518638	0.0	549
-71.2549667358	127.5	126.698113208	2.7640379059	-168.187518638	0.0	649
-71.2589645386	127.5	126.698113208	2.7640379059	-168.187518638	0.0	749
-71.2724227905	127.5	126.698113208	2.7640379059	-168.187518638	0.0	849
-71.2765655518	127.5	126.698113208	2.7640379059	-168.187518638	0.0	949
-71.2713699341	127.5	126.698113208	2.7640379059	-168.187518638	0.0	49
-71.2663192749	127.5	126.698113208	2.7640379059	-168.187518638	0.0	149
-71.2650375366	72.0	96.9986973747	2.7640379059	-168.187518638	0.0	249
-71.2790527344	72.0	160.367263158	2.7640379059	-168.187518638	0.0	349
-71.3065719604	72.0	103.044198885	2.7640379059	-168.187518638	0.0	449
-70.7872467041	72.0	127.44020186	2.7640379059	-168.187518638	0.0	549
-70.5887756348	72.0	168.610498361	2.7640379059	-168.187518638	0.0	649
-70.0016784668	72.0	162.397192035	2.7640379059	-168.187518638	0.0	749
-67.141242981	72.0	101.026298169	2.7640379059	-168.187518638	0.0	849
-63.8972396851	72.0	147.145040226	2.7640379059	-168.187518638	0.121717450398	949
-60.190952301	72.0	160.031059629	2.7640379059	-168.187518638	0.121717450398	49
-56.6170463562	72.0	71.7987481916	2.7640379059	-168.187518638	0.121717450398	149
-52.0580101013	72.0	144.758818512	2.7640379059	-168.187518638	0.223783139997	249
-47.4965744019	72.0	71.0659845138	2.7640379059	-168.187518638	0.282223978396	349
-45.1083869934	72.0	58.4767174803	2.7640379059	-168.187518638	0.282223978396	449
-44.8019599915	72.0	122.528639129	2.7640379059	-168.187518638	0.282223978396	549
-45.9419593811	72.0	167.091280616	2.7640379059	-168.187518638	0.342825481595	649
-46.5668182373	72.0	161.91679816	2.7640379059	-168.187518638	0.342825481595	749
